ID,Accession,Target,Biosample term name,Software used,Genome
/annotations/ENCSR752BFX/,ENCSR752BFX,TAF1,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR519YKR/,ENCSR519YKR,TARDBP,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR574DEU/,ENCSR574DEU,TARDBP,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR523BUW/,ENCSR523BUW,TARDBP,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR678WIC/,ENCSR678WIC,TARDBP,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR175BNG/,ENCSR175BNG,TARDBP,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR727TJP/,ENCSR727TJP,TARDBP,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR889NRY/,ENCSR889NRY,TARDBP,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR746DUD/,ENCSR746DUD,TARDBP,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR618FTP/,ENCSR618FTP,TARDBP,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR994QCF/,ENCSR994QCF,TARDBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR260YWB/,ENCSR260YWB,TARDBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR997NNS/,ENCSR997NNS,TARDBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR145KFQ/,ENCSR145KFQ,TARDBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR671EMR/,ENCSR671EMR,TARDBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR546RWH/,ENCSR546RWH,TARDBP,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR822AEC/,ENCSR822AEC,TARDBP,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR499VXA/,ENCSR499VXA,TARDBP,natural killer cell,avocado,GRCh38
/annotations/ENCSR063LET/,ENCSR063LET,TARDBP,neutrophil,avocado,GRCh38
/annotations/ENCSR736DVE/,ENCSR736DVE,TARDBP,neutrophil,avocado,GRCh38
/annotations/ENCSR907IGH/,ENCSR907IGH,TARDBP,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR606HNS/,ENCSR606HNS,TARDBP,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR295CWV/,ENCSR295CWV,TARDBP,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR447QNV/,ENCSR447QNV,TARDBP,T-cell,avocado,GRCh38
/annotations/ENCSR940MRC/,ENCSR940MRC,TARDBP,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR425YNL/,ENCSR425YNL,TBP,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR537DOL/,ENCSR537DOL,TBP,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR412TUB/,ENCSR412TUB,TBP,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR618KWB/,ENCSR618KWB,TBP,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR550DRZ/,ENCSR550DRZ,TBP,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR742NVJ/,ENCSR742NVJ,TBP,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR618HDM/,ENCSR618HDM,TBP,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR260IDU/,ENCSR260IDU,TBP,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR586CMR/,ENCSR586CMR,TBP,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR319XDI/,ENCSR319XDI,TBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR701NFL/,ENCSR701NFL,TBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR341HWJ/,ENCSR341HWJ,TBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR152HWS/,ENCSR152HWS,TBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR784DFC/,ENCSR784DFC,TBP,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR345MEI/,ENCSR345MEI,TBP,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR788HEU/,ENCSR788HEU,TBP,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR149NGS/,ENCSR149NGS,TBP,natural killer cell,avocado,GRCh38
/annotations/ENCSR657ZXT/,ENCSR657ZXT,TBP,neutrophil,avocado,GRCh38
/annotations/ENCSR889JSJ/,ENCSR889JSJ,TBP,neutrophil,avocado,GRCh38
/annotations/ENCSR418FON/,ENCSR418FON,TBP,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR353GLW/,ENCSR353GLW,TBP,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR673UPG/,ENCSR673UPG,TBP,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR775NKE/,ENCSR775NKE,TBP,T-cell,avocado,GRCh38
/annotations/ENCSR437SMH/,ENCSR437SMH,TBP,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR815DOK/,ENCSR815DOK,TCF12,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR686XXL/,ENCSR686XXL,TCF12,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR113PGV/,ENCSR113PGV,TCF12,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR980WRD/,ENCSR980WRD,TCF12,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR070XSK/,ENCSR070XSK,TCF12,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR988CFP/,ENCSR988CFP,TCF12,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR276IZH/,ENCSR276IZH,TCF12,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR280FZD/,ENCSR280FZD,TCF12,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR529HIN/,ENCSR529HIN,TCF12,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR635GXB/,ENCSR635GXB,TCF12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR512DCT/,ENCSR512DCT,TCF12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR263CQE/,ENCSR263CQE,TCF12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR786WCG/,ENCSR786WCG,TCF12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR571EHN/,ENCSR571EHN,TCF12,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR568MUB/,ENCSR568MUB,TCF12,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR248BWI/,ENCSR248BWI,TCF12,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR842DLX/,ENCSR842DLX,TCF12,natural killer cell,avocado,GRCh38
/annotations/ENCSR209HUY/,ENCSR209HUY,TCF12,neutrophil,avocado,GRCh38
/annotations/ENCSR864XDF/,ENCSR864XDF,TCF12,neutrophil,avocado,GRCh38
/annotations/ENCSR418BPP/,ENCSR418BPP,TCF12,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR262FFS/,ENCSR262FFS,TCF12,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR084ZXB/,ENCSR084ZXB,TCF12,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR635IHI/,ENCSR635IHI,TCF12,T-cell,avocado,GRCh38
/annotations/ENCSR202QBA/,ENCSR202QBA,TCF12,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR885RUG/,ENCSR885RUG,USF1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR072PMA/,ENCSR072PMA,USF1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR261GZS/,ENCSR261GZS,USF1,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR771LHJ/,ENCSR771LHJ,USF1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR839YJN/,ENCSR839YJN,USF1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR522XAB/,ENCSR522XAB,USF1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR490SIQ/,ENCSR490SIQ,USF1,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR616KVJ/,ENCSR616KVJ,USF1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR865DVS/,ENCSR865DVS,USF1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR244KTD/,ENCSR244KTD,USF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR674OQX/,ENCSR674OQX,USF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR959LBS/,ENCSR959LBS,USF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR566EKS/,ENCSR566EKS,USF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR848XCN/,ENCSR848XCN,USF1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR985XZQ/,ENCSR985XZQ,USF1,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR078CNU/,ENCSR078CNU,USF1,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR411TFW/,ENCSR411TFW,USF1,natural killer cell,avocado,GRCh38
/annotations/ENCSR469CLO/,ENCSR469CLO,USF1,neutrophil,avocado,GRCh38
/annotations/ENCSR625NNT/,ENCSR625NNT,USF1,neutrophil,avocado,GRCh38
/annotations/ENCSR325ZQF/,ENCSR325ZQF,USF1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR623GYB/,ENCSR623GYB,USF1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR518NLW/,ENCSR518NLW,USF1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR939QSL/,ENCSR939QSL,USF1,T-cell,avocado,GRCh38
/annotations/ENCSR456JSH/,ENCSR456JSH,USF1,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR317HWJ/,ENCSR317HWJ,USF2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR924QTA/,ENCSR924QTA,USF2,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR842QMF/,ENCSR842QMF,USF2,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR613WEI/,ENCSR613WEI,USF2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR588GSK/,ENCSR588GSK,USF2,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR620RXX/,ENCSR620RXX,USF2,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR651IIU/,ENCSR651IIU,USF2,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR637XEA/,ENCSR637XEA,USF2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR866RUY/,ENCSR866RUY,USF2,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR449EKH/,ENCSR449EKH,USF2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR127QIJ/,ENCSR127QIJ,USF2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR444OTJ/,ENCSR444OTJ,USF2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR066SBG/,ENCSR066SBG,USF2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR482JTC/,ENCSR482JTC,USF2,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR995FFB/,ENCSR995FFB,USF2,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR883LTC/,ENCSR883LTC,USF2,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR944DGN/,ENCSR944DGN,USF2,natural killer cell,avocado,GRCh38
/annotations/ENCSR808XZN/,ENCSR808XZN,USF2,neutrophil,avocado,GRCh38
/annotations/ENCSR778PVE/,ENCSR778PVE,USF2,neutrophil,avocado,GRCh38
/annotations/ENCSR828RNP/,ENCSR828RNP,USF2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR446VAH/,ENCSR446VAH,USF2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR495RWI/,ENCSR495RWI,USF2,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR227CLS/,ENCSR227CLS,USF2,T-cell,avocado,GRCh38
/annotations/ENCSR990PIK/,ENCSR990PIK,USF2,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR152RSF/,ENCSR152RSF,YY1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR422QDS/,ENCSR422QDS,YY1,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR262EQC/,ENCSR262EQC,YY1,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR820GRJ/,ENCSR820GRJ,YY1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR969FCX/,ENCSR969FCX,YY1,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR382GQL/,ENCSR382GQL,YY1,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR633UPX/,ENCSR633UPX,YY1,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR711BUN/,ENCSR711BUN,YY1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR983IKZ/,ENCSR983IKZ,YY1,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR377ECG/,ENCSR377ECG,YY1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR310NAL/,ENCSR310NAL,YY1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR156TPE/,ENCSR156TPE,YY1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR615UJX/,ENCSR615UJX,YY1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR998NEM/,ENCSR998NEM,YY1,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR903ONV/,ENCSR903ONV,YY1,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR062NBA/,ENCSR062NBA,YY1,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR952BOU/,ENCSR952BOU,YY1,natural killer cell,avocado,GRCh38
/annotations/ENCSR950VCQ/,ENCSR950VCQ,YY1,neutrophil,avocado,GRCh38
/annotations/ENCSR314ZJV/,ENCSR314ZJV,YY1,neutrophil,avocado,GRCh38
/annotations/ENCSR642PNI/,ENCSR642PNI,YY1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR893DXR/,ENCSR893DXR,YY1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR241PYO/,ENCSR241PYO,YY1,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR380XMK/,ENCSR380XMK,YY1,T-cell,avocado,GRCh38
/annotations/ENCSR087MJM/,ENCSR087MJM,YY1,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR326KFF/,ENCSR326KFF,ZBTB33,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR885YJQ/,ENCSR885YJQ,ZBTB33,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR439KTI/,ENCSR439KTI,ZBTB33,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR727WGY/,ENCSR727WGY,ZBTB33,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR741ANX/,ENCSR741ANX,ZBTB33,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR069AZD/,ENCSR069AZD,ZBTB33,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR541YNZ/,ENCSR541YNZ,ZBTB33,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR945QKG/,ENCSR945QKG,ZBTB33,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR942UFF/,ENCSR942UFF,ZBTB33,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR251CMM/,ENCSR251CMM,ZBTB33,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR735EGJ/,ENCSR735EGJ,ZBTB33,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR971INN/,ENCSR971INN,ZBTB33,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR303JPW/,ENCSR303JPW,ZBTB33,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR127JQF/,ENCSR127JQF,ZBTB33,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR297HLQ/,ENCSR297HLQ,ZBTB33,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR203AWF/,ENCSR203AWF,ZBTB33,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR784XAL/,ENCSR784XAL,ZBTB33,natural killer cell,avocado,GRCh38
/annotations/ENCSR354BTF/,ENCSR354BTF,ZBTB33,neutrophil,avocado,GRCh38
/annotations/ENCSR701ROO/,ENCSR701ROO,ZBTB33,neutrophil,avocado,GRCh38
/annotations/ENCSR580RIP/,ENCSR580RIP,ZBTB33,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR822ECS/,ENCSR822ECS,ZBTB33,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR830XTC/,ENCSR830XTC,ZBTB33,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR345PZJ/,ENCSR345PZJ,ZBTB33,T-cell,avocado,GRCh38
/annotations/ENCSR779VUO/,ENCSR779VUO,ZBTB33,T-helper 17 cell,avocado,GRCh38
/annotations/ENCSR892XVT/,ENCSR892XVT,ZFP36,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR985MHF/,ENCSR985MHF,ZFP36,CD14-positive monocyte,avocado,GRCh38
/annotations/ENCSR700AXR/,ENCSR700AXR,ZFP36,"CD4-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR099KIN/,ENCSR099KIN,ZFP36,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR947WCD/,ENCSR947WCD,ZFP36,"CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR417GZJ/,ENCSR417GZJ,ZFP36,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",avocado,GRCh38
/annotations/ENCSR156MFL/,ENCSR156MFL,ZFP36,"CD8-positive, alpha-beta memory T cell",avocado,GRCh38
/annotations/ENCSR986OHM/,ENCSR986OHM,ZFP36,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR999KNQ/,ENCSR999KNQ,ZFP36,"CD8-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR541GXK/,ENCSR541GXK,ZFP36,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR708XEM/,ENCSR708XEM,ZFP36,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR943OCR/,ENCSR943OCR,ZFP36,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR641ESK/,ENCSR641ESK,ZFP36,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR638VXP/,ENCSR638VXP,ZFP36,"common myeloid progenitor, CD34-positive",avocado,GRCh38
/annotations/ENCSR722JDY/,ENCSR722JDY,ZFP36,"effector memory CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR161KPE/,ENCSR161KPE,ZFP36,"naive thymus-derived CD4-positive, alpha-beta T cell",avocado,GRCh38
/annotations/ENCSR194TPZ/,ENCSR194TPZ,ZFP36,natural killer cell,avocado,GRCh38
/annotations/ENCSR814KZX/,ENCSR814KZX,ZFP36,neutrophil,avocado,GRCh38
/annotations/ENCSR097DTT/,ENCSR097DTT,ZFP36,neutrophil,avocado,GRCh38
/annotations/ENCSR671AIB/,ENCSR671AIB,ZFP36,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR215QBX/,ENCSR215QBX,ZFP36,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR790QQV/,ENCSR790QQV,ZFP36,peripheral blood mononuclear cell,avocado,GRCh38
/annotations/ENCSR922JQB/,ENCSR922JQB,ZFP36,T-cell,avocado,GRCh38
/annotations/ENCSR966BQJ/,ENCSR966BQJ,ZFP36,T-helper 17 cell,avocado,GRCh38
